trimesh\util.py:2064: DeprecationWarning: Using or importing the ABCs from 'collections' instead of from 'collections.abc' is deprecated since Python 3.3, and in 3.10 it will stop working
2021-12-13 21:07:37,559 - DEBUG - [MainThread] UM.View.GL.ShaderProgram.load [60]: Loading [D:\Programs\Cura\resources\shaders\default.shader]...
2021-12-13 21:07:37,562 - DEBUG - [MainThread] UM.View.GL.ShaderProgram.load [60]: Loading [D:\Programs\Cura\resources\shaders\composite.shader]...
2021-12-13 21:07:37,565 - DEBUG - [MainThread] UM.View.GL.ShaderProgram.load [60]: Loading [D:\Programs\Cura\resources\shaders\overhang.shader]...
2021-12-13 21:07:37,568 - DEBUG - [MainThread] UM.View.GL.ShaderProgram.load [60]: Loading [D:\Programs\Cura\resources\shaders\striped.shader]...
2021-12-13 21:07:37,572 - DEBUG - [MainThread] UM.View.GL.ShaderProgram.load [60]: Loading [D:\Programs\Cura\resources\shaders\transparent_object.shader]...
2021-12-13 21:07:37,574 - DEBUG - [MainThread] UM.View.GL.ShaderProgram.load [60]: Loading [D:\Programs\Cura\resources\shaders\striped.shader]...
2021-12-13 21:07:37,577 - DEBUG - [MainThread] UM.View.GL.ShaderProgram.load [60]: Loading [D:\Programs\Cura\resources\shaders\xray.shader]...
2021-12-13 21:07:37,579 - DEBUG - [MainThread] UM.View.GL.ShaderProgram.load [60]: Loading [D:\Programs\Cura\resources\shaders\xray_composite.shader]...
2021-12-13 21:07:37,582 - DEBUG - [MainThread] UM.View.GL.ShaderProgram.load [60]: Loading [D:\Programs\Cura\resources\shaders\default.shader]...
2021-12-13 21:07:37,585 - DEBUG - [MainThread] UM.View.GL.ShaderProgram.load [60]: Loading [D:\Programs\Cura\resources\shaders\grid.shader]...
2021-12-13 21:07:37,587 - DEBUG - [MainThread] UM.View.GL.ShaderProgram.load [60]: Loading [D:\Programs\Cura\resources\shaders\platform.shader]...
2021-12-13 21:07:37,597 - DEBUG - [MainThread] UM.View.GL.ShaderProgram.load [60]: Loading [D:\Programs\Cura\resources\shaders\xray.shader]...
2021-12-13 21:07:37,726 - DEBUG - [JobQueueWorker [1]] cura.Machines.ContainerTree.run [185]: All MachineNode loading completed
2021-12-13 21:07:37,789 - INFO - [MainThread] cura.Machines.MachineErrorChecker._setResult [213]: Error check finished, result = False, time = 1.7s
2021-12-13 21:07:47,748 - DEBUG - [MainThread] cura.AutoSave._onTimeout [64]: Autosaving preferences, instances and profiles took 0.009975671768188477 seconds
2021-12-13 21:11:00,561 - DEBUG - [MainThread] cura.Settings.MachineManager._updateQualityWithMaterial [1243]: Updating quality/quality_changes due to material change
2021-12-13 21:11:00,563 - DEBUG - [MainThread] cura.Settings.MachineManager._updateQualityWithMaterial [1248]: Current quality type = [normal]
2021-12-13 21:11:00,565 - INFO - [MainThread] cura.Settings.MachineManager._updateQualityWithMaterial [1261]: Current available quality type [normal] is available, applying changes.
2021-12-13 21:11:00,570 - DEBUG - [MainThread] cura.Settings.MachineManager._updateIntentWithQuality [1285]: Updating intent due to quality change
2021-12-13 21:11:00,678 - DEBUG - [MainThread] cura.Machines.MachineErrorChecker._rescheduleCheck [154]: New error check scheduled.
2021-12-13 21:11:00,684 - DEBUG - [MainThread] cura.Machines.Models.QualityProfilesDropDownMenuModel._update [58]: Updating QualityProfilesDropDownMenuModel.
2021-12-13 21:11:00,687 - DEBUG - [MainThread] cura.Machines.Models.CustomQualityProfilesDropDownMenuModel._update [33]: Updating CustomQualityProfilesDropDownMenuModel.
2021-12-13 21:11:00,971 - DEBUG - [MainThread] cura.Machines.Models.QualityProfilesDropDownMenuModel._update [58]: Updating QualityProfilesDropDownMenuModel.
2021-12-13 21:11:00,974 - DEBUG - [MainThread] cura.Machines.Models.CustomQualityProfilesDropDownMenuModel._update [33]: Updating CustomQualityProfilesDropDownMenuModel.
2021-12-13 21:11:01,221 - INFO - [MainThread] cura.Machines.MachineErrorChecker._setResult [213]: Error check finished, result = False, time = 0.5s
2021-12-13 21:11:10,583 - DEBUG - [MainThread] cura.AutoSave._onTimeout [64]: Autosaving preferences, instances and profiles took 0.012997865676879883 seconds
2021-12-13 21:13:05,201 - DEBUG - [MainThread] UM.Controller.setActiveStage [180]: Setting active stage to PreviewStage
2021-12-13 21:13:05,222 - DEBUG - [MainThread] UM.Controller.setActiveView [108]: Setting active view to SimulationView
2021-12-13 21:13:05,223 - INFO - [MainThread] STLReader.STLReader.load_file [53]: Using NumPy-STL to load STL data.
2021-12-13 21:13:05,226 - DEBUG - [MainThread] UM.Mesh.MeshData.calculateNormalsFromVertices [558]: Calculating normals took 0.0 seconds
2021-12-13 21:13:05,226 - DEBUG - [MainThread] STLReader.STLReader._read [105]: Loaded a mesh with 12612 vertices
2021-12-13 21:13:05,228 - DEBUG - [MainThread] UM.View.GL.ShaderProgram.load [60]: Loading [D:\Programs\Cura\plugins\SimulationView\simulationview_composite.shader]...
2021-12-13 21:13:05,370 - DEBUG - [MainThread] UM.View.GL.ShaderProgram.load [60]: Loading [D:\Programs\Cura\resources\shaders\color.shader]...
2021-12-13 21:13:05,380 - DEBUG - [MainThread] UM.View.GL.ShaderProgram.load [60]: Loading [D:\Programs\Cura\plugins\SimulationView\layers3d.shader]...
2021-12-13 21:13:05,429 - DEBUG - [MainThread] UM.View.GL.ShaderProgram.load [60]: Loading [D:\Programs\Cura\plugins\SimulationView\layers3d_shadow.shader]...
2021-12-13 21:13:05,458 - DEBUG - [MainThread] UM.View.GL.ShaderProgram.load [60]: Loading [D:\Programs\Cura\resources\shaders\toolhandle.shader]...
2021-12-13 21:13:05,465 - DEBUG - [MainThread] UM.View.GL.ShaderProgram.load [60]: Loading [D:\Programs\Cura\resources\shaders\color.shader]...
2021-12-13 21:13:05,468 - DEBUG - [MainThread] UM.View.GL.ShaderProgram.load [60]: Loading [D:\Programs\Cura\resources\shaders\striped.shader]...
2021-12-13 21:13:08,311 - DEBUG - [MainThread] UM.Controller.setActiveStage [180]: Setting active stage to PrepareStage
2021-12-13 21:13:08,313 - DEBUG - [MainThread] UM.Controller.setActiveView [108]: Setting active view to SolidView
2021-12-13 21:13:08,340 - DEBUG - [MainThread] cura.Machines.Models.NozzleModel._update [28]: Updating NozzleModel.
2021-12-13 21:13:08,448 - DEBUG - [MainThread] UM.View.GL.ShaderProgram.load [60]: Loading [D:\Programs\Cura\resources\shaders\xray.shader]...
2021-12-13 21:13:33,548 - DEBUG - [MainThread] cura.AutoSave._onTimeout [64]: Autosaving preferences, instances and profiles took 0.005986213684082031 seconds
2021-12-13 21:15:04,622 - INFO - [MainThread] cura.CuraApplication.readLocalFile [1764]: Attempting to read file file:///E:/RC/3D/Test Head.stl
2021-12-13 21:15:04,624 - INFO - [JobQueueWorker [2]] STLReader.STLReader.load_file [53]: Using NumPy-STL to load STL data.
2021-12-13 21:15:04,635 - DEBUG - [JobQueueWorker [2]] UM.Mesh.MeshData.calculateNormalsFromVertices [558]: Calculating normals took 0.002022266387939453 seconds
2021-12-13 21:15:04,637 - DEBUG - [JobQueueWorker [2]] STLReader.STLReader._read [105]: Loaded a mesh with 170226 vertices
2021-12-13 21:15:04,711 - DEBUG - [JobQueueWorker [2]] UM.Mesh.MeshData.approximateConvexHull [505]: approximateConvexHull(target_count=1024) Calculating 3D convex hull took 0.07082366943359375 seconds. 1732 input vertices. 1732 output vertices.
2021-12-13 21:15:04,727 - DEBUG - [JobQueueWorker [2]] UM.FileHandler.ReadFileJob.run [83]: Loading file took 0.1 seconds
2021-12-13 21:15:04,803 - DEBUG - [JobQueueWorker [2]] UM.Mesh.MeshData.approximateConvexHull [505]: approximateConvexHull(target_count=1024) Calculating 3D convex hull took 0.07377839088439941 seconds. 1732 input vertices. 1732 output vertices.
2021-12-13 21:15:04,811 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: <UM.Operations.AddSceneNodeOperation.AddSceneNodeOperation object at 0x0000023DE84FCCA0>, took 0ms
2021-12-13 21:15:04,823 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: GroupedOp.(#=2) RotateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,rot.=Q<0.0,0.0,0.0,w=4.0>) TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<0.000,0.000,0.000>), took 0ms
2021-12-13 21:15:05,051 - DEBUG - [MainThread] UM.View.GL.ShaderProgram.load [60]: Loading [D:\Programs\Cura\resources\shaders\transparent_object.shader]...
Windows fatal exception: code 0x80010012

Thread 0x00003c40 (most recent call first):
  File "D:\Programs\Cura\plugins\USBPrinting\USBPrinterOutputDeviceManager.py", line 87 in _updateThread
  File "threading.py", line 870 in run
  File "threading.py", line 932 in _bootstrap_inner
  File "threading.py", line 890 in _bootstrap

Thread 0x000058f8 (most recent call first):
  File "threading.py", line 306 in wait
  File "zeroconf\__init__.py", line 2534 in wait
  File "zeroconf\__init__.py", line 1715 in run
  File "threading.py", line 932 in _bootstrap_inner
  File "threading.py", line 890 in _bootstrap

Thread 0x00005638 (most recent call first):
  File "threading.py", line 306 in wait
  File "threading.py", line 558 in wait
  File "D:\Programs\Cura\plugins\UM3NetworkPrinting\src\Network\ZeroConfClient.py", line 81 in _handleOnServiceChangedRequests
  File "threading.py", line 870 in run
  File "threading.py", line 932 in _bootstrap_inner
  File "threading.py", line 890 in _bootstrap

Thread 0x000046b8 (most recent call first):
  File "zeroconf\__init__.py", line 1369 in run
  File "threading.py", line 932 in _bootstrap_inner
  File "threading.py", line 890 in _bootstrap

Thread 0x00005084 (most recent call first):
  File "D:\Programs\Cura\plugins\RemovableDriveOutputDevice\RemovableDrivePlugin.py", line 61 in _updateThread
  File "threading.py", line 870 in run
  File "threading.py", line 932 in _bootstrap_inner
  File "threading.py", line 890 in _bootstrap

Thread 0x00001fe4 (most recent call first):
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\Backend\Backend.py", line 165 in _storeStderrToLogThread
  File "threading.py", line 870 in run
  File "threading.py", line 932 in _bootstrap_inner
  File "threading.py", line 890 in _bootstrap

Thread 0x00005898 (most recent call first):
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\Backend\Backend.py", line 153 in _storeOutputToLogThread
  File "threading.py", line 870 in run
  File "threading.py", line 932 in _bootstrap_inner
  File "threading.py", line 890 in _bootstrap

Thread 0x00005b48 (most recent call first):
  File "threading.py", line 302 in wait
  File "threading.py", line 433 in acquire
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\JobQueue.py", line 98 in _nextJob
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\JobQueue.py", line 124 in run
  File "threading.py", line 932 in _bootstrap_inner
  File "threading.py", line 890 in _bootstrap

Thread 0x00004fb8 (most recent call first):
  File "threading.py", line 302 in wait
  File "threading.py", line 433 in acquire
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\JobQueue.py", line 98 in _nextJob
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\JobQueue.py", line 124 in run
  File "threading.py", line 932 in _bootstrap_inner
  File "threading.py", line 890 in _bootstrap

Thread 0x000044d4 (most recent call first):
  File "threading.py", line 302 in wait
  File "threading.py", line 433 in acquire
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\JobQueue.py", line 98 in _nextJob
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\JobQueue.py", line 124 in run
  File "threading.py", line 932 in _bootstrap_inner
  File "threading.py", line 890 in _bootstrap

Thread 0x000044ac (most recent call first):
  File "threading.py", line 302 in wait
  File "threading.py", line 433 in acquire
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\JobQueue.py", line 98 in _nextJob
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\JobQueue.py", line 124 in run
  File "threading.py", line 932 in _bootstrap_inner
  File "threading.py", line 890 in _bootstrap

Thread 0x00000b58 (most recent call first):
  File "threading.py", line 302 in wait
  File "threading.py", line 433 in acquire
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\JobQueue.py", line 98 in _nextJob
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\JobQueue.py", line 124 in run
  File "threading.py", line 932 in _bootstrap_inner
  File "threading.py", line 890 in _bootstrap

Thread 0x00002318 (most recent call first):
  File "threading.py", line 302 in wait
  File "threading.py", line 433 in acquire
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\JobQueue.py", line 98 in _nextJob
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\JobQueue.py", line 124 in run
  File "threading.py", line 932 in _bootstrap_inner
  File "threading.py", line 890 in _bootstrap

Thread 0x000005a8 (most recent call first):
  File "threading.py", line 302 in wait
  File "threading.py", line 433 in acquire
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\JobQueue.py", line 98 in _nextJob
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\JobQueue.py", line 124 in run
  File "threading.py", line 932 in _bootstrap_inner
  File "threading.py", line 890 in _bootstrap

Thread 0x0000514c (most recent call first):
  File "threading.py", line 302 in wait
  File "threading.py", line 433 in acquire
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\JobQueue.py", line 98 in _nextJob
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\JobQueue.py", line 124 in run
  File "threading.py", line 932 in _bootstrap_inner
  File "threading.py", line 890 in _bootstrap

Thread 0x0000107c (most recent call first):
  File "threading.py", line 302 in wait
  File "threading.py", line 433 in acquire
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\JobQueue.py", line 98 in _nextJob
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\JobQueue.py", line 124 in run
  File "threading.py", line 932 in _bootstrap_inner
  File "threading.py", line 890 in _bootstrap

Thread 0x0000512c (most recent call first):
  File "threading.py", line 302 in wait
  File "threading.py", line 433 in acquire
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\JobQueue.py", line 98 in _nextJob
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\JobQueue.py", line 124 in run
  File "threading.py", line 932 in _bootstrap_inner
  File "threading.py", line 890 in _bootstrap

Thread 0x00000f94 (most recent call first):
  File "threading.py", line 302 in wait
  File "threading.py", line 433 in acquire
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\JobQueue.py", line 98 in _nextJob
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\JobQueue.py", line 124 in run
  File "threading.py", line 932 in _bootstrap_inner
  File "threading.py", line 890 in _bootstrap

Thread 0x00000e28 (most recent call first):
  File "threading.py", line 302 in wait
  File "threading.py", line 433 in acquire
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\JobQueue.py", line 98 in _nextJob
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\JobQueue.py", line 124 in run
  File "threading.py", line 932 in _bootstrap_inner
  File "threading.py", line 890 in _bootstrap

Thread 0x00003a5c (most recent call first):
  File "threading.py", line 302 in wait
  File "threading.py", line 433 in acquire
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\JobQueue.py", line 98 in _nextJob
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\JobQueue.py", line 124 in run
  File "threading.py", line 932 in _bootstrap_inner
  File "threading.py", line 890 in _bootstrap

Thread 0x00000aa4 (most recent call first):
  File "threading.py", line 302 in wait
  File "threading.py", line 433 in acquire
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\JobQueue.py", line 98 in _nextJob
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\JobQueue.py", line 124 in run
  File "threading.py", line 932 in _bootstrap_inner
  File "threading.py", line 890 in _bootstrap

Thread 0x000019f0 (most recent call first):
  File "threading.py", line 302 in wait
  File "threading.py", line 433 in acquire
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\JobQueue.py", line 98 in _nextJob
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\JobQueue.py", line 124 in run
  File "threading.py", line 932 in _bootstrap_inner
  File "threading.py", line 890 in _bootstrap

Thread 0x00005c18 (most recent call first):
  File "threading.py", line 302 in wait
  File "threading.py", line 433 in acquire
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\JobQueue.py", line 98 in _nextJob
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\JobQueue.py", line 124 in run
  File "threading.py", line 932 in _bootstrap_inner
  File "threading.py", line 890 in _bootstrap

Thread 0x00004360 (most recent call first):
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\UM\Qt\QtApplication.py", line 393 in exec_
  File "C:\build\Cura\4.12-exe\build\inst\lib\python3.8\site-packages\cura\CuraApplication.py", line 871 in run
  File "C:\build\Cura\4.12-exe\build\inst\bin\cura_app.py", line 233 in <module>
  File "Console.py", line 36 in run
  File "__startup__.py", line 74 in run
2021-12-13 21:15:14,850 - DEBUG - [MainThread] cura.AutoSave._onTimeout [64]: Autosaving preferences, instances and profiles took 0.011966705322265625 seconds
2021-12-13 21:15:59,697 - DEBUG - [MainThread] UM.View.GL.ShaderProgram.load [60]: Loading [D:\Programs\Cura\resources\shaders\toolhandle.shader]...
2021-12-13 21:16:01,941 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<-0.638,0.000,0.000>), took 1ms
2021-12-13 21:16:01,956 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<-0.954,0.000,0.000>), took 1ms
2021-12-13 21:16:01,962 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<-1.457,0.000,0.000>), took 1ms
